ts_code  ,trade_date,open ,high ,low  ,close,pre_close,change,pct_chg,vol       ,amount      ,K   ,r_1y   ,expiry_t             ,sigma_1y           ,d1                   ,d2                   ,call              ,put                ,close_day_before,return                 ,K   ,r_1y   ,expiry_t             ,sigma_1y          ,d1                   ,d2                   ,call              ,put
000651.SZ,2020-07-15,58.0 ,59.5 ,57.51,58.68,58.52    ,0.16  ,0.2734 ,1132756.17,6661411.498 ,60.0,0.03086,0.4657534246575342   ,0.35946161665591414,0.07943865369294144  ,-0.16587998815721627 ,5.436799867223936 ,6.060578863209354  ,59.45           ,-0.01564339781328847   ,60.0,0.03086,0.4657534246575342   ,0.3600671599184246,0.07971797000880056  ,-0.16601393168290174 ,5.446417373004216 ,6.0701963689896345
000651.SZ,2020-07-16,59.0 ,59.5 ,55.48,55.99,58.68    ,-2.69 ,-4.5842,1240511.09,7102871.663 ,60.0,0.03086,0.46301369863013697  ,0.35946161665591414,0.08976681338915213  ,-0.15482923884470362 ,5.503179396445198 ,5.9719590888127385 ,58.52           ,0.0027341079972658337  ,60.0,0.03086,0.46301369863013697  ,0.3600671599184246,0.09002754407408045  ,-0.15498055073846498 ,5.512786387572586 ,5.9815660799401265
000651.SZ,2020-07-17,56.8 ,57.5 ,56.45,57.21,55.99    ,1.22  ,2.179  ,769391.67 ,4389645.206 ,60.0,0.03086,0.4602739726027397   ,0.35946161665591414,-0.10345945211084245 ,-0.3473307737080492  ,4.146049046538803 ,7.309829858104937  ,58.68           ,-0.04584185412406267   ,60.0,0.03086,0.4602739726027397   ,0.3600671599184246,-0.10287498282714508 ,-0.34715712613345817 ,4.15517677508257  ,7.318957586648704
000651.SZ,2020-07-20,57.21,59.11,56.53,58.93,57.21    ,1.72  ,3.0065 ,886203.9  ,5156071.629 ,60.0,0.03086,0.4520547945205479   ,0.35946161665591414,-0.018453192875701963,-0.26013728355010207 ,4.67142794942599  ,6.630214655844306  ,55.99           ,0.021789605286658312   ,60.0,0.03086,0.4520547945205479   ,0.3600671599184246,-0.018015364418944708,-0.26010659222838955 ,4.680718694159481 ,6.6395054005777965
000651.SZ,2020-07-21,59.26,59.79,58.39,58.91,58.93    ,-0.02 ,-0.0339,684675.22 ,4038139.247 ,60.0,0.03086,0.44931506849315067  ,0.35946161665591414,0.10334149689853418  ,-0.13760910470746474 ,5.541616748660548 ,5.7854062659009    ,57.21           ,0.030064674008040533   ,60.0,0.03086,0.44931506849315067  ,0.3600671599184246,0.10357326244387653  ,-0.1377832406732704  ,5.551108425720951 ,5.794897942961303
000651.SZ,2020-07-22,59.0 ,60.25,58.95,59.52,58.91    ,0.61  ,1.0355 ,942786.38 ,5629083.78  ,60.0,0.03086,0.4465753424657534   ,0.35946161665591414,0.10115610520843184  ,-0.13905876765225084 ,5.5113723181596015,5.780165069217247  ,58.93           ,-0.00033938571186158367,60.0,0.03086,0.4465753424657534   ,0.3600671599184246,0.10139030768352675  ,-0.1392292272914835  ,5.52083391664895  ,5.789626667706596
000651.SZ,2020-07-23,59.6 ,60.3 ,58.56,60.09,59.52    ,0.57  ,0.9577 ,937554.12 ,5586124.692 ,60.0,0.03086,0.4438356164383562   ,0.35946161665591414,0.14339248038486868  ,-0.09608440341115679 ,5.826485511013722 ,5.490281918919678  ,58.91           ,0.01035477847564092    ,60.0,0.03086,0.4438356164383562   ,0.3600671599184246,0.14355440963976815  ,-0.09632589306606679 ,5.835966624489831 ,5.499763032395787
000651.SZ,2020-07-24,59.57,59.69,56.59,57.16,60.09    ,-2.93 ,-4.876 ,1015200.91,5880021.407 ,60.0,0.03086,0.4410958904109589   ,0.35946161665591414,0.1826644014608569   ,-0.056072211989690784,6.128616410994198 ,5.22741689881525   ,59.52           ,0.00957661290322581    ,60.0,0.03086,0.4410958904109589   ,0.3600671599184246,0.18275903912907113  ,-0.05637974618375896 ,6.138097861962301 ,5.236898349783353
000651.SZ,2020-07-27,57.35,57.87,56.4 ,56.78,57.16    ,-0.38 ,-0.6648,538754.3  ,3070819.828 ,60.0,0.03086,0.4328767123287671   ,0.35946161665591414,-0.03029599093193286 ,-0.2667978911132626  ,4.514850059850058 ,6.5586653261749    ,60.09           ,-0.048760193043767795  ,60.0,0.03086,0.4328767123287671   ,0.3600671599184246,-0.029846968333258627,-0.26674727581481145 ,4.52393105002745  ,6.567746316352292
000651.SZ,2020-07-28,57.4 ,57.5 ,56.57,56.97,56.78    ,0.19  ,0.3346 ,440740.9  ,2514836.281 ,60.0,0.03086,0.4301369863013699   ,0.35946161665591414,-0.05979502091902019 ,-0.29554730938842355 ,4.312703707836405 ,6.741524746701238  ,57.16           ,-0.006648005598320425  ,60.0,0.03086,0.4301369863013699   ,0.3600671599184246,-0.05929765002274938 ,-0.29544708300853295 ,4.321683867715837 ,6.7505049065806695
000651.SZ,2020-07-29,56.97,60.0 ,56.8 ,59.4 ,56.97    ,2.43  ,4.2654 ,1430140.0 ,8482811.953 ,60.0,0.03086,0.4273972602739726   ,0.35946161665591414,-0.046883781967235826,-0.28188406760055573 ,4.384689498037762 ,6.628516732688279  ,56.78           ,0.0033462486791123233  ,60.0,0.03086,0.4273972602739726   ,0.3600671599184246,-0.04640939030507587 ,-0.28180555364288373 ,4.393677120781128 ,6.637504355431645
000651.SZ,2020-07-30,59.89,59.89,57.25,57.48,59.4     ,-1.92 ,-3.2323,1236862.29,7181872.782 ,60.0,0.03086,0.4246575342465753   ,0.35946161665591414,0.13016306037016295  ,-0.10408280827413793 ,5.620904785218613 ,5.439738638936262  ,56.97           ,0.042654028436018954   ,60.0,0.03086,0.4246575342465753   ,0.3600671599184246,0.13033843353960226  ,-0.10430204193045117 ,5.630176864684508 ,5.449010718402157
000651.SZ,2020-07-31,57.36,57.55,56.45,56.91,57.48    ,-0.57 ,-0.9916,1155644.96,6564411.281 ,60.0,0.03086,0.42191780821917807  ,0.35946161665591414,-0.011257735644203012,-0.2447467497457325  ,4.595321564551494 ,6.3391624606535295 ,59.4            ,-0.03232323232323235   ,60.0,0.03086,0.42191780821917807  ,0.3600671599184246,-0.01084580183972469 ,-0.24472814778200735 ,4.60434058568061  ,6.348181481782646
000651.SZ,2020-08-03,57.16,57.63,56.86,57.32,56.91    ,0.41  ,0.7204 ,823897.86 ,4707789.349 ,60.0,0.03086,0.4136986301369863   ,0.35946161665591414,-0.05786761875726155 ,-0.28907120413959864 ,4.2601098655167995,6.588974429033431  ,57.48           ,-0.009916492693110653  ,60.0,0.03086,0.4136986301369863   ,0.3600671599184246,-0.057381145500034945,-0.288974212726634   ,4.268937916132312 ,6.597802479648944
000651.SZ,2020-08-04,57.42,57.53,56.78,57.17,57.32    ,-0.15 ,-0.2617,751429.89 ,4284141.836 ,60.0,0.03086,0.410958904109589    ,0.35946161665591414,-0.028043367570090766,-0.2584801064439708  ,4.438666122402207 ,6.362539421930169  ,56.91           ,0.007204357757863359   ,60.0,0.03086,0.410958904109589    ,0.3600671599184246,-0.027608342004545396,-0.25843327090538326 ,4.447539571988589 ,6.371412871516551
000651.SZ,2020-08-05,56.83,57.1 ,56.5 ,56.85,57.17    ,-0.32 ,-0.5597,594135.52 ,3368512.706 ,60.0,0.03086,0.40821917808219177  ,0.35946161665591414,-0.04068533106740249 ,-0.2703526629890537  ,4.346178450290839 ,6.42506090932638   ,57.32           ,-0.0026168876482902752 ,60.0,0.03086,0.40821917808219177  ,0.3600671599184246,-0.040230339909341814,-0.27028456572736426 ,4.354995325610258 ,6.433877784645798
000651.SZ,2020-08-06,56.68,56.83,55.81,56.22,56.85    ,-0.63 ,-1.1082,709540.68 ,3986909.293 ,60.0,0.03086,0.4054794520547945   ,0.35946161665591414,-0.06648762784163698 ,-0.29538296654732377 ,4.17353331796788  ,6.577425360043051  ,57.17           ,-0.0055973412629001275 ,60.0,0.03086,0.4054794520547945   ,0.3600671599184246,-0.06599054304212602 ,-0.2952714751568191  ,4.1822593615129655,6.586151403588136
000651.SZ,2020-08-07,56.07,56.52,55.49,56.25,56.22    ,0.03  ,0.0534 ,668633.16 ,3750602.954 ,60.0,0.03086,0.40273972602739727  ,0.35946161665591414,-0.1167097529750898  ,-0.3448304859442178  ,3.862230187569075 ,6.901132236251726  ,56.85           ,-0.011081794195250705  ,60.0,0.03086,0.40273972602739727  ,0.3600671599184246,-0.11612951086364222 ,-0.3446345323534014  ,3.8707910044280567,6.909693053110708
000651.SZ,2020-08-10,56.24,56.45,55.62,56.3 ,56.25    ,0.05  ,0.0889 ,561395.98 ,3149335.741 ,60.0,0.03086,0.39452054794520547  ,0.35946161665591414,-0.11903170304893873 ,-0.34481267434172863 ,3.818206102369153 ,6.842140712639548  ,56.22           ,0.0005336179295624535  ,60.0,0.03086,0.39452054794520547  ,0.3600671599184246,-0.1184514942065008  ,-0.34461281249500425 ,3.8266813208052852,6.85061593107568
000651.SZ,2020-08-11,56.5 ,56.85,55.81,55.87,56.3     ,-0.43 ,-0.7638,546665.47 ,3081532.831 ,60.0,0.03086,0.3917808219178082   ,0.35946161665591414,-0.11666070776171826 ,-0.34165635155754104 ,3.82151901528907  ,6.800465326796541  ,56.25           ,0.0008888888888888384  ,60.0,0.03086,0.3917808219178082   ,0.3600671599184246,-0.11608580818033172 ,-0.3414604760217877  ,3.8299746157847636,6.808920927292235
000651.SZ,2020-08-12,55.65,56.02,55.04,55.74,55.87    ,-0.13 ,-0.2327,602009.18 ,3335658.047 ,60.0,0.03086,0.38904109589041097  ,0.35946161665591414,-0.15243318938727843 ,-0.3766407549515963  ,3.6102454652691556,7.024203901760661  ,56.3            ,-0.007637655417406745  ,60.0,0.03086,0.38904109589041097  ,0.3600671599184246,-0.15179945587108296 ,-0.3763847178971105  ,3.618567068462678 ,7.032525504954183
000651.SZ,2020-08-13,55.9 ,56.39,55.75,55.78,55.74    ,0.04  ,0.0718 ,342038.7  ,1914106.545 ,60.0,0.03086,0.3863013698630137   ,0.35946161665591414,-0.16457035695649827 ,-0.3879870644460212  ,3.5342839713439638,7.083254956602278  ,55.87           ,-0.0023268301413995967 ,60.0,0.03086,0.3863013698630137   ,0.3600671599184246,-0.1639175428946133  ,-0.3877106145790429  ,3.542541071494462 ,7.0915120567527765
000651.SZ,2020-08-14,55.78,56.29,55.51,56.25,55.78    ,0.47  ,0.8426 ,317244.76 ,1776919.562 ,60.0,0.03086,0.3835616438356164   ,0.35946161665591414,-0.1631096168012819  ,-0.38573265674692675 ,3.5325096505787634,7.046493608422512  ,55.74           ,0.0007176175098672254  ,60.0,0.03086,0.3835616438356164   ,0.3600671599184246,-0.1624605952157755  ,-0.38545866235673765 ,3.5407452868327702,7.054729244676519
000651.SZ,2020-08-17,56.25,57.18,56.0 ,56.8 ,56.25    ,0.55  ,0.9778 ,677724.12 ,3845816.957 ,60.0,0.03086,0.37534246575342467  ,0.35946161665591414,-0.13034837429453386 ,-0.35057325050560956 ,3.681715361680432 ,6.740740780550524  ,55.78           ,0.008425959125134436   ,60.0,0.03086,0.37534246575342467  ,0.3600671599184246,-0.1297584854684207  ,-0.3503543489667273  ,3.689970394704712 ,6.748995813574805
000651.SZ,2020-08-18,56.59,56.77,55.9 ,56.02,56.8     ,-0.78 ,-1.3732,618494.5  ,3474057.691 ,60.0,0.03086,0.3726027397260274   ,0.35946161665591414,-0.08767318846611442 ,-0.3070928521960654  ,3.9129374960315744,6.426977583119928  ,56.25           ,0.009777777777777727   ,60.0,0.03086,0.3726027397260274   ,0.3600671599184246,-0.08715642397865947 ,-0.30694571854783625 ,3.9212813616485107,6.435321448736865
000651.SZ,2020-08-19,55.85,55.85,55.18,55.19,56.02    ,-0.83 ,-1.4816,500984.71 ,2777352.512 ,60.0,0.03086,0.3698630136986301   ,0.35946161665591414,-0.15244546251561256 ,-0.3710569479424901  ,3.540269764081078 ,6.83932494338551   ,56.8            ,-0.013732394366197078  ,60.0,0.03086,0.3698630136986301   ,0.3600671599184246,-0.15182112749874885 ,-0.37080088232067104 ,3.548405428512144 ,6.847460607816576
000651.SZ,2020-08-20,54.96,54.96,54.02,54.13,55.19    ,-1.06 ,-1.9206,626313.31 ,3399987.12  ,60.0,0.03086,0.36712328767123287  ,0.35946161665591414,-0.22274933102692723 ,-0.4405496393135021  ,3.167574890896937 ,7.301645586451123  ,56.02           ,-0.014816137093895133  ,60.0,0.03086,0.36712328767123287  ,0.3600671599184246,-0.22200812776435414 ,-0.4401753389499995  ,3.1754559244869505,7.309526620041137
000651.SZ,2020-08-21,54.95,54.96,54.01,54.22,54.13    ,0.09  ,0.1663 ,382465.03 ,2074844.917 ,60.0,0.03086,0.3643835616438356   ,0.35946161665591414,-0.31416593785125496 ,-0.5311520365278941  ,2.730935044170966 ,7.9300216800444225 ,55.19           ,-0.019206377967022924  ,60.0,0.03086,0.3643835616438356   ,0.3600671599184246,-0.31327236508092116 ,-0.5306239950522071  ,2.7384495617382782,7.937536197611735
000651.SZ,2020-08-24,54.51,54.71,54.0 ,54.14,54.22    ,-0.08 ,-0.1475,455095.78 ,2467198.026 ,60.0,0.03086,0.3561643835616438   ,0.35946161665591414,-0.31368388258260044 ,-0.5282088116851447  ,2.7097234966187855,7.833860498225739  ,54.13           ,0.0016626639571401497  ,60.0,0.03086,0.3561643835616438   ,0.3600671599184246,-0.31279526306954036 ,-0.5276815774200203  ,2.7171662518534845,7.841303253460438
000651.SZ,2020-08-25,54.02,54.43,54.02,54.29,54.14    ,0.15  ,0.2771 ,351154.99 ,1903737.678 ,60.0,0.03086,0.35342465753424657  ,0.35946161665591414,-0.3230308495676492  ,-0.536729089933902   ,2.6612377822422246,7.870392420805118  ,54.22           ,-0.0014754703061600572 ,60.0,0.03086,0.35342465753424657  ,0.3600671599184246,-0.32212790224018484 ,-0.5361861352278139  ,2.6686189681304704,7.8777736066933635
000651.SZ,2020-08-26,54.3 ,54.56,53.0 ,53.4 ,54.29    ,-0.89 ,-1.6393,616865.65 ,3313253.989 ,60.0,0.03086,0.3506849315068493   ,0.35946161665591414,-0.3125213999695821  ,-0.5253897411216047  ,2.698977187431815 ,7.763149887199475  ,54.14           ,0.002770594754340572   ,60.0,0.03086,0.3506849315068493   ,0.3600671599184246,-0.3116375237775175  ,-0.5248644595160374  ,2.706374686191406 ,7.770547385959066
000651.SZ,2020-08-27,53.4 ,53.47,52.37,52.94,53.4     ,-0.46 ,-0.8614,527948.31 ,2784491.796 ,60.0,0.03086,0.34794520547945207  ,0.35946161665591414,-0.39293837989505537 ,-0.6049735736577773  ,2.3583320426264542,8.31752322788358   ,54.29           ,-0.01639344262295083   ,60.0,0.03086,0.34794520547945207  ,0.3600671599184246,-0.3919206647028833  ,-0.6043130495454     ,2.365377530547793 ,8.324568715804919
000651.SZ,2020-08-28,53.01,55.06,52.88,55.04,52.94    ,2.1   ,3.9668 ,826886.19 ,4508023.542 ,60.0,0.03086,0.3452054794520548   ,0.35946161665591414,-0.43669700698760583 ,-0.6478957667452715  ,2.1847014910208546,8.608911586088015  ,53.4            ,-0.008614232209737845  ,60.0,0.03086,0.3452054794520548   ,0.3600671599184246,-0.4356071085443318  ,-0.6471616503385097  ,2.1915338461386167,8.615743941205777
000651.SZ,2020-08-31,55.95,56.3 ,54.27,54.5 ,55.04    ,-0.54 ,-0.9811,743451.55 ,4092754.403 ,60.0,0.03086,0.336986301369863    ,0.35946161665591414,-0.2593266631805784  ,-0.46799600522851703 ,2.893890340508843 ,7.233159711288348  ,52.94           ,0.03966754816773709    ,60.0,0.03086,0.336986301369863    ,0.3600671599184246,-0.2585393149022605  ,-0.4675601779702878  ,2.901354499511502 ,7.240623870291007
000651.SZ,2020-09-01,54.3 ,54.9 ,54.04,54.75,54.5     ,0.25  ,0.4587 ,325279.3  ,1774722.794 ,60.0,0.03086,0.33424657534246577  ,0.35946161665591414,-0.30908846622946384 ,-0.5169078277911354  ,2.664882910650711 ,7.549172888881344  ,55.04           ,-0.009811046511627891  ,60.0,0.03086,0.33424657534246577  ,0.3600671599184246,-0.3082188616546012  ,-0.5163883123728943  ,2.672140598022281 ,7.5564305762529145
000651.SZ,2020-09-02,55.18,55.29,54.03,54.53,54.75    ,-0.22 ,-0.4018,380872.6  ,2080511.674 ,60.0,0.03086,0.3315068493150685   ,0.35946161665591414,-0.2895136593245274  ,-0.4964795496762515  ,2.741150176050869 ,7.380461186232626  ,54.5            ,0.0045871559633027525  ,60.0,0.03086,0.3315068493150685   ,0.3600671599184246,-0.28867841123329413 ,-0.4959929529977557  ,2.7484537800902338,7.387764790271991
000651.SZ,2020-09-03,54.94,55.12,54.46,54.75,54.53    ,0.22  ,0.4034 ,488934.78 ,2684349.415 ,60.0,0.03086,0.3287671232876712   ,0.35946161665591414,-0.31152157071478914 ,-0.5176304557689348  ,2.637738684167175 ,7.502071150835938  ,54.75           ,-0.004018264840182628  ,60.0,0.03086,0.3287671232876712   ,0.3600671599184246,-0.31065075328262315 ,-0.5171068460521548  ,2.6449351721959182,7.5092676388646815
000651.SZ,2020-09-04,54.28,55.0 ,53.85,54.83,54.75    ,0.08  ,0.1461 ,373601.85 ,2031735.224 ,60.0,0.03086,0.32602739726027397  ,0.35946161665591414,-0.2944850457720649  ,-0.49973334717172124 ,2.702094702725425 ,7.351449050452963  ,54.53           ,0.004034476434989893   ,60.0,0.03086,0.32602739726027397  ,0.3600671599184246,-0.2936443280370433  ,-0.4992383874266918  ,2.709327209135054 ,7.358681556862592
000651.SZ,2020-09-07,55.0 ,55.8 ,54.83,55.01,54.83    ,0.18  ,0.3283 ,564501.97 ,3124388.841 ,60.0,0.03086,0.3178082191780822   ,0.35946161665591414,-0.2949354808234255  ,-0.49758010427785526 ,2.673674351633583 ,7.2580968903271135 ,54.75           ,0.001461187214611841   ,60.0,0.03086,0.3178082191780822   ,0.3600671599184246,-0.29409838799470783 ,-0.49708438332510685 ,2.6808245923425673,7.265247131036098
000651.SZ,2020-09-08,55.28,55.56,55.0 ,55.48,55.01    ,0.47  ,0.8544 ,418972.42 ,2319953.686 ,60.0,0.03086,0.3150684931506849   ,0.35946161665591414,-0.2812675343377329  ,-0.48303679895494045 ,2.723301952732033 ,7.132748071130461  ,54.83           ,0.0032828743388655796  ,60.0,0.03086,0.3150684931506849   ,0.3600671599184246,-0.28045490096548614 ,-0.4825640628432337  ,2.7304727947592653,7.139918913157693
000651.SZ,2020-09-09,54.7 ,55.25,54.08,54.5 ,55.48    ,-0.98 ,-1.7664,364947.36 ,1992127.847 ,60.0,0.03086,0.31232876712328766  ,0.35946161665591414,-0.2414508660775706  ,-0.44234095760363334 ,2.8895101327580015,6.8339802556126195 ,55.01           ,0.008543901108889272   ,60.0,0.03086,0.31232876712328766  ,0.3600671599184246,-0.24070667421763844 ,-0.4419351819633811  ,2.896785875265838 ,6.841255998120456
000651.SZ,2020-09-10,54.67,54.84,54.41,54.6 ,54.5     ,0.1   ,0.1835 ,343108.21 ,1874996.343 ,60.0,0.03086,0.3095890410958904   ,0.35946161665591414,-0.33293091744016845 ,-0.5329379713221029  ,2.4899966077747386,7.419491159872752  ,55.48           ,-0.017664023071377016  ,60.0,0.03086,0.3095890410958904   ,0.3600671599184246,-0.33203436522367125 ,-0.5323783477742615  ,2.4969283127869417,7.426422864884955
000651.SZ,2020-09-11,54.68,55.1 ,54.31,54.86,54.6     ,0.26  ,0.4762 ,324752.03 ,1778012.516 ,60.0,0.03086,0.30684931506849317  ,0.35946161665591414,-0.3265210410906054  ,-0.5256411413610507  ,2.50729706111699  ,7.341816467281536  ,54.5            ,0.001834862385321127   ,60.0,0.03086,0.30684931506849317  ,0.3600671599184246,-0.3256367615806977  ,-0.5250922963719991  ,2.514225282673234 ,7.34874468883778
000651.SZ,2020-09-14,54.95,55.71,54.86,55.28,54.86    ,0.42  ,0.7656 ,257775.47 ,1420455.344 ,60.0,0.03086,0.29863013698630136  ,0.35946161665591414,-0.3107943519874298  ,-0.5072295640021182  ,2.544508651911002 ,7.134105169573118  ,54.6            ,0.004761904761904725   ,60.0,0.03086,0.29863013698630136  ,0.3600671599184246,-0.30994103996713196 ,-0.5067071635830698  ,2.551410422090399 ,7.141006939752515
000651.SZ,2020-09-15,55.28,56.08,54.99,55.77,55.28    ,0.49  ,0.8864 ,436826.24 ,2436782.597 ,60.0,0.03086,0.2958904109589041   ,0.35946161665591414,-0.2745627132780827  ,-0.4700947701087638  ,2.6855815268050165,6.860204598185383  ,54.86           ,0.007655851257747023   ,60.0,0.03086,0.2958904109589041   ,0.3600671599184246,-0.2737718540093799  ,-0.4696333010006021  ,2.6925777921746743,6.867200863555041
000651.SZ,2020-09-16,55.77,55.94,54.95,55.05,55.77    ,-0.72 ,-1.291 ,335305.84 ,1855183.3   ,60.0,0.03086,0.29315068493150687  ,0.35946161665591414,-0.23184339005490617 ,-0.42646810065871893 ,2.860505073050888 ,6.55015512315228   ,55.28           ,0.008863965267727966   ,60.0,0.03086,0.29315068493150687  ,0.3600671599184246,-0.23112590126115573 ,-0.4260784735246377  ,2.8676068247612534,6.557256874862645
000651.SZ,2020-09-17,55.04,55.29,54.72,54.8 ,55.05    ,-0.25 ,-0.4541,278680.8  ,1530686.91  ,60.0,0.03086,0.29041095890410956  ,0.35946161665591414,-0.3013643742005212  ,-0.4950774886424686  ,2.555069769963904 ,6.969747223825006  ,55.77           ,-0.012910166756320708  ,60.0,0.03086,0.29041095890410956  ,0.3600671599184246,-0.3005315027995549  ,-0.49457094324092743 ,2.5619191636154213,6.976596617476524
000651.SZ,2020-09-18,55.2 ,55.72,54.81,55.65,54.8     ,0.85  ,1.5511 ,338102.38 ,1871327.126 ,60.0,0.03086,0.2876712328767123   ,0.35946161665591414,-0.32776124166532483 ,-0.5205584497259712  ,2.4402916404869863,7.109996923182418  ,55.05           ,-0.004541326067211626  ,60.0,0.03086,0.2876712328767123   ,0.3600671599184246,-0.32688551893307605 ,-0.5200075100719772  ,2.44702169759395  ,7.116726980289382
000651.SZ,2020-09-21,55.75,56.95,55.69,56.55,55.65    ,0.9   ,1.6173 ,685782.41 ,3879534.745 ,60.0,0.03086,0.27945205479452057  ,0.35946161665591414,-0.2556754842386804  ,-0.44569848711865695 ,2.704443780399451 ,6.539235100405072  ,54.8            ,0.015510948905109515   ,60.0,0.03086,0.27945205479452057  ,0.3600671599184246,-0.2549256612440423  ,-0.44526877382081054 ,2.7113227084567306,6.546114028462352
000651.SZ,2020-09-22,56.15,56.46,55.28,55.5 ,56.55    ,-1.05 ,-1.8568,336980.49 ,1882711.896 ,60.0,0.03086,0.27671232876712326  ,0.35946161665591414,-0.1734770996067238  ,-0.3625663228657575  ,3.0558809124127073,5.995701761910606  ,55.65           ,0.01617250673854445    ,60.0,0.03086,0.27671232876712326  ,0.3600671599184246,-0.1728670855250717  ,-0.3622748454507545  ,3.062960210069125 ,6.002781059567024
000651.SZ,2020-09-23,55.5 ,55.69,55.05,55.51,55.5     ,0.01  ,0.018  ,243258.56 ,1345627.445 ,60.0,0.03086,0.273972602739726    ,0.35946161665591414,-0.2753449935745333  ,-0.46349580298519155 ,2.6018078687998276,6.596658673044363  ,56.55           ,-0.01856763925729438   ,60.0,0.03086,0.273972602739726    ,0.3600671599184246,-0.27456524258031106 ,-0.46303300782073065 ,2.608565358672351 ,6.603416162916886
000651.SZ,2020-09-24,55.12,55.26,54.12,54.33,55.51    ,-1.18 ,-2.1257,314258.91 ,1715410.933 ,60.0,0.03086,0.27123287671232876  ,0.35946161665591414,-0.2771668759077277  ,-0.4643745675527747  ,2.58400127848741  ,6.573882462768903  ,55.5            ,0.00018018018018014432 ,60.0,0.03086,0.27123287671232876  ,0.3600671599184246,-0.2763856483863721  ,-0.46390870710014925 ,2.590722729836301 ,6.580603914117795
000651.SZ,2020-09-25,54.35,54.56,53.99,54.11,54.33    ,-0.22 ,-0.4049,248544.88 ,1345016.223 ,60.0,0.03086,0.2684931506849315   ,0.35946161665591414,-0.3953399893495396  ,-0.5815997878575594  ,2.128004514293856 ,7.302916503938583  ,55.51           ,-0.021257431093496662  ,60.0,0.03086,0.2684931506849315   ,0.3600671599184246,-0.3943616195536691  ,-0.5809351883248741  ,2.134295327192522 ,7.309207316837249
000651.SZ,2020-09-28,54.12,54.45,53.0 ,53.02,54.11    ,-1.09 ,-2.0144,463813.53 ,2470966.629 ,60.0,0.03086,0.2602739726027397   ,0.35946161665591414,-0.42793801251007035 ,-0.6113247370235737  ,1.9918729711983012,7.401879929250018  ,54.33           ,-0.004049328179642902  ,60.0,0.03086,0.2602739726027397   ,0.3600671599184246,-0.4269096568246086  ,-0.610605311667019   ,1.997959606781663 ,7.40796656483338
000651.SZ,2020-09-29,53.4 ,53.61,53.06,53.06,53.02    ,0.04  ,0.0754 ,293494.66 ,1564171.188 ,60.0,0.03086,0.25753424657534246  ,0.35946161665591414,-0.543197390892871   ,-0.7256163686801964  ,1.6301471890515273,8.135186654131218  ,54.11           ,-0.020144150803917876  ,60.0,0.03086,0.25753424657534246  ,0.3600671599184246,-0.5419768265263035  ,-0.7247031043919538  ,1.6357574646578712,8.140796929737562
000651.SZ,2020-09-30,53.16,53.42,53.03,53.3 ,53.06    ,0.24  ,0.4523 ,227172.05 ,1209072.686 ,60.0,0.03086,0.2547945205479452   ,0.35946161665591414,-0.5433951626145074  ,-0.7248412322499609  ,1.6229452960280266,8.093017693641825  ,53.02           ,0.0007544322897019831  ,60.0,0.03086,0.2547945205479452   ,0.3600671599184246,-0.5421759032124612  ,-0.7239276339808026  ,1.628529258625628 ,8.098601656239426
000651.SZ,2020-10-09,54.47,55.2 ,54.11,54.75,53.3     ,1.45  ,2.7205 ,480337.64 ,2629345.148 ,60.0,0.03086,0.23013698630136986  ,0.35946161665591414,-0.5592448623281878  ,-0.731687927566498   ,1.5180708429587355,7.793458787091907  ,53.06           ,0.004523181304183846   ,60.0,0.03086,0.23013698630136986  ,0.3600671599184246,-0.5580141012432616  ,-0.7307476612979396  ,1.5233554323814449,7.798743376514617
000651.SZ,2020-10-12,55.02,55.9 ,55.02,55.82,54.75    ,1.07  ,1.9543 ,411485.08 ,2290440.923 ,60.0,0.03086,0.2219178082191781   ,0.35946161665591414,-0.4156329921143681  ,-0.5849687205839605  ,1.9087554076347857,6.749256198233596  ,53.3            ,0.027204502814258968   ,60.0,0.03086,0.2219178082191781   ,0.3600671599184246,-0.414648980586298   ,-0.5842699693026756  ,1.9144716663009547,6.754972456899765
000651.SZ,2020-10-13,55.82,56.04,55.5 ,55.91,55.82    ,0.09  ,0.1612 ,245897.78 ,1371853.739 ,60.0,0.03086,0.2191780821917808   ,0.35946161665591414,-0.30476594584336036 ,-0.47305314578889596 ,2.270190813874901 ,6.045730071862348  ,54.75           ,0.019543378995433795   ,60.0,0.03086,0.2191780821917808   ,0.3600671599184246,-0.3039701499167863  ,-0.4725408437748063  ,2.276218174114973 ,6.05175743210242
000651.SZ,2020-10-14,57.44,57.98,57.02,57.6 ,55.91    ,1.69  ,3.0227 ,1053449.06,6067693.999 ,60.0,0.03086,0.21643835616438356  ,0.35946161665591414,-0.29861930273456644 ,-0.46585140011628867 ,2.2804424943584394,5.971020645744616  ,55.82           ,0.001612325331422363   ,60.0,0.03086,0.21643835616438356  ,0.3600671599184246,-0.2978356198446834  ,-0.4653494337300676  ,2.286452831976984 ,5.977030983363161
000651.SZ,2020-10-15,57.73,58.47,57.61,57.94,57.6     ,0.34  ,0.5903 ,682500.28 ,3970673.99  ,60.0,0.03086,0.2136986301369863   ,0.35946161665591414,-0.12289182711292695 ,-0.28906212266502307 ,2.9594731859193466,4.9650906567503235 ,55.91           ,0.030227150778036217   ,60.0,0.03086,0.2136986301369863   ,0.3600671599184246,-0.12240546124977542 ,-0.28885568461123556 ,2.9658574687294426,4.971474939560419
